Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/G/31/HomeCustomProduct/imageBlock-360-thumbnail-icon-small.png,5,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41GTHW9-eBL.jpg,6,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41hDlQshaIL.jpg,7,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V7W8H,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41lYTHqWEYL.jpg,8,"Homesake Antique White, French Trophy Carved Table Incandescent Lamp With Green Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/414cinCCeAL.jpg,1,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/31u048IxpCL.jpg,2,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41ixvHSsSvL.jpg,3,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/418lMdFLywL.jpg,4,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41ZjSD5le-L.jpg,5,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/51+2c1FQH5L.jpg,6,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/G/31/HomeCustomProduct/imageBlock-360-thumbnail-icon-small.png,7,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B07L2V1WXJ,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade","<p>Designed with the traditional classic style, this captivating wooden table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base in timeless classic design , topped with a shade, casting a warm and soothing light, perfect for placing on your nightstand or side table beside sofa & Bed. The round hardback shade is a crisp linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood,comes with a solid base that ensures stability and with a convenient ON/OFF switch and 1.5 meter long wire, with tested and approved standard for perfect and safe lighting.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,499",,TRUE,TRUE,,https://m.media-amazon.com/images/I/313LYSA7X3L.jpg,8,"Homesake® Antique White, French Trophy Carved Table Lamp with Empire Red Shade",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/41VQqS1QuXL.jpg,1,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,"https://m.media-amazon.com/images/G/31/HomeCustomProduct/36._CB485971317_SX38_SY50_CR,0,0,38,50_FMpng_RI_.png",2,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51z8MIORfiL.jpg,3,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51SmhFimB3L.jpg,4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/41FPUeQBEvL.jpg,5,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/31lvmGlt-XL.jpg,6,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B09Z2RJPB4,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)","<p>Designed with the traditional classic style, this captivating unique table lamp is a great lighting fixture to add a beautiful and natural element to any room. A sturdy wood base is topped with a shade, and it casts a warm and soothing light, perfect for placing on your nightstand or side table beside sofa and bed. The round hardback shade is a crisp beige linen fabric with light slubbing and a crude burlap wrap around the center. It is made of durable wood and comes with a solid base that ensures stability. Disclaimer:: while we strive for perfection, there may be instances where product color may vary slightly due to photographic effects or your monitor settings. Additionally, please note that the props used are not for sale and the styling is only representative</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,989,,TRUE,TRUE,,https://m.media-amazon.com/images/I/41aQ-Q2CcaL.jpg,7,"Homesake® Ribbed Basket, Modern Table Lamp, with Shade Wooden Base Modern Fabric Lampshade for Home Office Cafe Restaurant (Flower garden)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/31R-Zb0AlcL.jpg,1,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/31PoaoJaOJL.jpg,2,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/41MWrN16b2L.jpg,3,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/31k2X8x7vNL.jpg,4,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/51lJQE2QdPL.jpg,5,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/31j7nlEWcUL.jpg,6,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/I/41OpqublEGL.jpg,7,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0BXFCHM68,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)","<p>Add a sculptural element to your decor with this small accent table lamp, the industrial table lamp base is made of quality wood, which look very antique and vintage, stable performance and has long service life, making it easy to create retro atmosphere to your house.This vintage desk light Ideal for living room, bedroom, study room, office, bar, cafe, studio, desk dinning room restaurant, dining room and bedside Gives a great rustic , It matches metal lamp base, achieving the unique and Industrial aesthetics.</p>",Visit the Homesake Store,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,999,,TRUE,TRUE,,https://m.media-amazon.com/images/G/31/HomeCustomProduct/imageBlock-360-thumbnail-icon-small.png,8,"Homesake Wood Table Incandescent Lamp, Modern Base Fabric Incandescent Lampshade For Home Office Cafe Restaurant, Rib Cube, (Brown)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
B0CLZR6WFW,"Tucasa Mango Wooden Table Lamp - Elegant & Functional Bedside and Side Table Lamp for Bedroom,(Bulb Not Included) - SATIN OFFWhite PLEATED SHADE (BLACK JUTE SHADE)","<p>Transform your living space with the timeless charm of the Tu casa Mango Wooden Table Lamp. Crafted with exquisite mango wood, this lamp effortlessly combines a rustic aesthetic with contemporary elegance, making it an ideal addition to your bedroom, living room, office, or study. The sleek black shade complements the warm tones of the wooden base, adding a touch of sophistication to any interior. Designed for versatility, this lamp serves as an impeccable bedside companion, creating a cozy ambiance for bedtime reading or late-night work sessions. The carefully curated design ensures that the lamp seamlessly blends into various décor themes, enhancing the overall aesthetic appeal of your home or workspace. Please note that the pack includes one lamp without a bulb, giving you the freedom to choose the perfect lighting solution to suit your preferences. Elevate your décor with the Tu casa Mango Wooden Table Lamp today!</p>",Brand: tu casa,,Home & Kitchen,,TRUE,Title,Default Title,,,,,,,,10,deny,manual,"1,166",,TRUE,TRUE,,https://m.media-amazon.com/images/I/41tzLf4RpWL.jpg,1,"Tucasa Mango Wooden Table Lamp - Elegant & Functional Bedside and Side Table Lamp for Bedroom,(Bulb Not Included) - SATIN OFFWhite PLEATED SHADE (BLACK JUTE SHADE)",FALSE,,,,,,,,,,,,,,,,,kg,,,,,active
